machine_frame,rendered,delta,camera,stage,lives
2226,287,1,366,4,2
2227,287,0,366,4,2
2228,287,0,366,4,2
2229,287,0,366,4,2
2230,287,0,366,4,2
2231,287,0,366,4,2
2232,287,0,366,4,2
2233,287,0,366,4,2
2234,287,0,366,4,2
2235,287,0,366,4,2
2236,287,0,366,4,2
2237,287,0,366,4,2
2238,287,0,366,4,2
2239,287,0,366,4,2
2240,287,0,366,4,2
2241,287,0,366,4,2
2242,287,0,366,4,2
2243,287,0,366,4,2
2244,288,1,367,4,2
2245,288,0,367,4,2
2246,288,0,367,4,2
2247,288,0,367,4,2
2248,288,0,367,4,2
2249,288,0,367,4,2
2250,288,0,367,4,2
2251,288,0,367,4,2
2252,288,0,367,4,2
2253,288,0,367,4,2
2254,288,0,367,4,2
2255,288,0,367,4,2
2256,288,0,367,4,2
2257,288,0,367,4,2
2258,288,0,367,4,2
2259,288,0,367,4,2
2260,288,0,367,4,2
2261,288,0,367,4,2
2262,289,1,369,4,2
2263,289,0,369,4,2
2264,289,0,369,4,2
2265,289,0,369,4,2
2266,289,0,369,4,2
2267,289,0,369,4,2
2268,289,0,369,4,2
2269,289,0,369,4,2
2270,289,0,369,4,2
2271,289,0,369,4,2
2272,289,0,369,4,2
2273,289,0,369,4,2
2274,289,0,369,4,2
2275,289,0,369,4,2
2276,289,0,369,4,2
2277,289,0,369,4,2
2278,289,0,369,4,2
2279,290,1,370,4,2
2280,290,0,370,4,2
2281,290,0,370,4,2
2282,290,0,370,4,2
2283,290,0,370,4,2
2284,290,0,370,4,2
2285,290,0,370,4,2
2286,290,0,370,4,2
2287,290,0,370,4,2
2288,290,0,370,4,2
2289,290,0,370,4,2
2290,290,0,370,4,2
2291,290,0,370,4,2
2292,290,0,370,4,2
2293,291,1,372,4,2
2294,291,0,372,4,2
2295,291,0,372,4,2
2296,291,0,372,4,2
2297,291,0,372,4,2
2298,291,0,372,4,2
2299,291,0,372,4,2
2300,291,0,372,4,2
2301,291,0,372,4,2
2302,291,0,372,4,2
2303,291,0,372,4,2
2304,291,0,372,4,2
2305,291,0,372,4,2
2306,291,0,372,4,2
2307,291,0,372,4,2
2308,292,1,373,4,2
2309,292,0,373,4,2
2310,292,0,373,4,2
2311,292,0,373,4,2
2312,292,0,373,4,2
2313,292,0,373,4,2
2314,292,0,373,4,2
2315,292,0,373,4,2
2316,292,0,373,4,2
2317,292,0,373,4,2
2318,292,0,373,4,2
2319,292,0,373,4,2
2320,292,0,373,4,2
2321,292,0,373,4,2
2322,293,1,375,4,2
2323,293,0,375,4,2
2324,293,0,375,4,2
2325,293,0,375,4,2
2326,293,0,375,4,2
2327,293,0,375,4,2
2328,293,0,375,4,2
2329,293,0,375,4,2
2330,293,0,375,4,2
2331,293,0,375,4,2
2332,293,0,375,4,2
2333,293,0,375,4,2
2334,293,0,375,4,2
2335,293,0,375,4,2
2336,293,0,375,4,2
2337,294,1,376,4,2
2338,294,0,376,4,2
2339,294,0,376,4,2
2340,294,0,376,4,2
2341,294,0,376,4,2
2342,294,0,376,4,2
2343,294,0,376,4,2
2344,294,0,376,4,2
2345,294,0,376,4,2
2346,294,0,376,4,2
2347,294,0,376,4,2
2348,294,0,376,4,2
2349,294,0,376,4,2
2350,294,0,376,4,2
2351,294,0,376,4,2
2352,295,1,378,4,2
2353,295,0,378,4,2
2354,295,0,378,4,2
2355,295,0,378,4,2
2356,295,0,378,4,2
2357,295,0,378,4,2
2358,295,0,378,4,2
2359,295,0,378,4,2
2360,295,0,378,4,2
2361,295,0,378,4,2
2362,295,0,378,4,2
2363,295,0,378,4,2
2364,295,0,378,4,2
2365,295,0,378,4,2
2366,295,0,378,4,2
2367,296,1,379,4,2
2368,296,0,379,4,2
2369,296,0,379,4,2
2370,296,0,379,4,2
2371,296,0,379,4,2
2372,296,0,379,4,2
2373,296,0,379,4,2
2374,296,0,379,4,2
2375,296,0,379,4,2
2376,296,0,379,4,2
2377,296,0,379,4,2
2378,296,0,379,4,2
2379,296,0,379,4,2
2380,296,0,379,4,2
2381,296,0,379,4,2
2382,297,1,381,4,2
2383,297,0,381,4,2
2384,297,0,381,4,2
2385,297,0,381,4,2
2386,297,0,381,4,2
2387,297,0,381,4,2
2388,297,0,381,4,2
2389,297,0,381,4,2
2390,297,0,381,4,2
2391,297,0,381,4,2
2392,297,0,381,4,2
2393,297,0,381,4,2
2394,297,0,381,4,2
2395,297,0,381,4,2
2396,298,1,382,4,2
2397,298,0,382,4,2
2398,298,0,382,4,2
2399,298,0,382,4,2
2400,298,0,382,4,2
2401,298,0,382,4,2
2402,298,0,382,4,2
2403,298,0,382,4,2
2404,298,0,382,4,2
2405,298,0,382,4,2
2406,298,0,382,4,2
2407,298,0,382,4,2
2408,298,0,382,4,2
2409,299,1,384,4,2
2410,299,0,384,4,2
2411,299,0,384,4,2
2412,299,0,384,4,2
2413,299,0,384,4,2
2414,299,0,384,4,2
2415,299,0,384,4,2
2416,299,0,384,4,2
2417,299,0,384,4,2
2418,299,0,384,4,2
2419,299,0,384,4,2
2420,299,0,384,4,2
2421,300,1,385,4,2
2422,300,0,385,4,2
2423,300,0,385,4,2
2424,300,0,385,4,2
2425,300,0,385,4,2
2426,300,0,385,4,2
2427,300,0,385,4,2
2428,300,0,385,4,2
2429,300,0,385,4,2
2430,300,0,385,4,2
2431,300,0,385,4,2
2432,300,0,385,4,2
2433,300,0,385,4,2
2434,301,1,387,4,2
2435,301,0,387,4,2
2436,301,0,387,4,2
2437,301,0,387,4,2
2438,301,0,387,4,2
2439,301,0,387,4,2
2440,301,0,387,4,2
2441,301,0,387,4,2
2442,301,0,387,4,2
2443,301,0,387,4,2
2444,301,0,387,4,2
2445,301,0,387,4,2
2446,301,0,387,4,2
2447,301,0,387,4,2
2448,301,0,387,4,2
2449,302,1,388,4,2
2450,302,0,388,4,2
2451,302,0,388,4,2
2452,302,0,388,4,2
2453,302,0,388,4,2
2454,302,0,388,4,2
2455,302,0,388,4,2
2456,302,0,388,4,2
2457,302,0,388,4,2
2458,302,0,388,4,2
2459,302,0,388,4,2
2460,302,0,388,4,2
2461,302,0,388,4,2
2462,302,0,388,4,2
2463,303,1,390,4,2
2464,303,0,390,4,2
2465,303,0,390,4,2
2466,303,0,390,4,2
2467,303,0,390,4,2
2468,303,0,390,4,2
2469,303,0,390,4,2
2470,303,0,390,4,2
2471,303,0,390,4,2
2472,303,0,390,4,2
2473,303,0,390,4,2
2474,304,1,391,4,2
2475,304,0,391,4,2
2476,304,0,391,4,2
2477,304,0,391,4,2
2478,304,0,391,4,2
2479,304,0,391,4,2
2480,304,0,391,4,2
2481,304,0,391,4,2
2482,304,0,391,4,2
2483,304,0,391,4,2
2484,304,0,391,4,2
2485,304,0,391,4,2
2486,304,0,391,4,2
2487,305,1,393,4,2
2488,305,0,393,4,2
2489,305,0,393,4,2
2490,305,0,393,4,2
2491,305,0,393,4,2
2492,305,0,393,4,2
2493,305,0,393,4,2
2494,305,0,393,4,2
2495,305,0,393,4,2
2496,305,0,393,4,2
2497,305,0,393,4,2
2498,306,1,394,4,2
2499,306,0,394,4,2
2500,306,0,394,4,2
2501,306,0,394,4,2
2502,306,0,394,4,2
2503,306,0,394,4,2
2504,306,0,394,4,2
2505,306,0,394,4,2
2506,306,0,394,4,2
2507,306,0,394,4,2
2508,306,0,394,4,2
2509,306,0,394,4,2
2510,307,1,396,4,2
2511,307,0,396,4,2
2512,307,0,396,4,2
2513,307,0,396,4,2
2514,307,0,396,4,2
2515,307,0,396,4,2
2516,307,0,396,4,2
2517,307,0,396,4,2
2518,307,0,396,4,2
2519,307,0,396,4,2
2520,307,0,396,4,2
2521,308,1,397,4,2
2522,308,0,397,4,2
2523,308,0,397,4,2
2524,308,0,397,4,2
2525,308,0,397,4,2
2526,308,0,397,4,2
2527,308,0,397,4,2
2528,308,0,397,4,2
2529,308,0,397,4,2
2530,308,0,397,4,2
2531,308,0,397,4,2
2532,308,0,397,4,2
2533,309,1,399,4,2
2534,309,0,399,4,2
2535,309,0,399,4,2
2536,309,0,399,4,2
2537,309,0,399,4,2
2538,309,0,399,4,2
2539,309,0,399,4,2
2540,309,0,399,4,2
2541,309,0,399,4,2
2542,309,0,399,4,2
2543,309,0,399,4,2
2544,310,1,400,4,2
2545,310,0,400,4,2
2546,310,0,400,4,2
2547,310,0,400,4,2
2548,310,0,400,4,2
2549,310,0,400,4,2
2550,310,0,400,4,2
2551,310,0,400,4,2
2552,310,0,400,4,2
2553,310,0,400,4,2
2554,310,0,400,4,2
2555,310,0,400,4,2
2556,311,1,402,4,2
2557,311,0,402,4,2
2558,311,0,402,4,2
2559,311,0,402,4,2
2560,311,0,402,4,2
2561,311,0,402,4,2
2562,311,0,402,4,2
2563,311,0,402,4,2
2564,311,0,402,4,2
2565,311,0,402,4,2
2566,311,0,402,4,2
2567,311,0,402,4,2
2568,312,1,403,4,2
2569,312,0,403,4,2
2570,312,0,403,4,2
2571,312,0,403,4,2
2572,312,0,403,4,2
2573,312,0,403,4,2
2574,312,0,403,4,2
2575,312,0,403,4,2
2576,312,0,403,4,2
2577,312,0,403,4,2
2578,313,1,405,4,2
2579,313,0,405,4,2
2580,313,0,405,4,2
2581,313,0,405,4,2
2582,313,0,405,4,2
2583,313,0,405,4,2
2584,313,0,405,4,2
2585,313,0,405,4,2
2586,314,1,406,4,2
2587,314,0,406,4,2
2588,314,0,406,4,2
2589,314,0,406,4,2
2590,314,0,406,4,2
2591,314,0,406,4,2
2592,314,0,406,4,2
2593,314,0,406,4,2
2594,314,0,406,4,2
2595,314,0,406,4,2
2596,315,1,408,4,2
2597,315,0,408,4,2
2598,315,0,408,4,2
2599,315,0,408,4,2
2600,315,0,408,4,2
2601,315,0,408,4,2
2602,315,0,408,4,2
2603,315,0,408,4,2
2604,316,1,409,4,2
2605,316,0,409,4,2
2606,316,0,409,4,2
2607,316,0,409,4,2
2608,316,0,409,4,2
2609,316,0,409,4,2
2610,316,0,409,4,2
2611,316,0,409,4,2
2612,316,0,409,4,2
2613,317,1,411,4,2
2614,317,0,411,4,2
2615,317,0,411,4,2
2616,317,0,411,4,2
2617,317,0,411,4,2
2618,317,0,411,4,2
2619,317,0,411,4,2
2620,317,0,411,4,2
2621,317,0,411,4,2
2622,318,1,412,4,2
2623,318,0,412,4,2
2624,318,0,412,4,2
2625,318,0,412,4,2
2626,318,0,412,4,2
2627,318,0,412,4,2
2628,318,0,412,4,2
2629,318,0,412,4,2
2630,318,0,412,4,2
2631,318,0,412,4,2
2632,318,0,412,4,2
2633,318,0,412,4,2
2634,319,1,414,4,2
2635,319,0,414,4,2
2636,319,0,414,4,2
2637,319,0,414,4,2
2638,319,0,414,4,2
2639,319,0,414,4,2
2640,319,0,414,4,2
2641,319,0,414,4,2
2642,319,0,414,4,2
2643,319,0,414,4,2
2644,319,0,414,4,2
2645,319,0,414,4,2
2646,319,0,414,4,2
2647,320,1,415,4,2
2648,320,0,415,4,2
2649,320,0,415,4,2
2650,320,0,415,4,2
2651,320,0,415,4,2
2652,320,0,415,4,2
2653,320,0,415,4,2
2654,320,0,415,4,2
2655,320,0,415,4,2
2656,321,1,417,4,2
2657,321,0,417,4,2
2658,321,0,417,4,2
2659,321,0,417,4,2
2660,321,0,417,4,2
2661,321,0,417,4,2
2662,321,0,417,4,2
2663,321,0,417,4,2
2664,322,1,418,4,2
2665,322,0,418,4,2
2666,322,0,418,4,2
2667,322,0,418,4,2
2668,322,0,418,4,2
2669,322,0,418,4,2
2670,322,0,418,4,2
2671,322,0,418,4,2
2672,322,0,418,4,2
2673,323,1,420,4,2
2674,323,0,420,4,2
2675,323,0,420,4,2
2676,323,0,420,4,2
2677,323,0,420,4,2
2678,323,0,420,4,2
2679,323,0,420,4,2
2680,323,0,420,4,2
2681,323,0,420,4,2
2682,324,1,421,4,2
2683,324,0,421,4,2
2684,324,0,421,4,2
2685,324,0,421,4,2
2686,324,0,421,4,2
2687,324,0,421,4,2
2688,324,0,421,4,2
2689,324,0,421,4,2
2690,324,0,421,4,2
2691,325,1,423,4,2
2692,325,0,423,4,2
2693,325,0,423,4,2
2694,325,0,423,4,2
2695,325,0,423,4,2
2696,325,0,423,4,2
2697,325,0,423,4,2
2698,325,0,423,4,2
2699,325,0,423,4,2
2700,325,0,423,4,2
2701,326,1,424,4,2
2702,326,0,424,4,2
2703,326,0,424,4,2
2704,326,0,424,4,2
2705,326,0,424,4,2
2706,326,0,424,4,2
2707,326,0,424,4,2
2708,326,0,424,4,2
2709,327,1,426,4,2
2710,327,0,426,4,2
2711,327,0,426,4,2
2712,327,0,426,4,2
2713,327,0,426,4,2
2714,327,0,426,4,2
2715,327,0,426,4,2
2716,327,0,426,4,2
2717,327,0,426,4,2
2718,328,1,427,4,2
2719,328,0,427,4,2
2720,328,0,427,4,2
2721,328,0,427,4,2
2722,328,0,427,4,2
2723,328,0,427,4,2
2724,328,0,427,4,2
2725,328,0,427,4,2
2726,328,0,427,4,2
2727,328,0,427,4,2
2728,329,1,429,4,2
2729,329,0,429,4,2
2730,329,0,429,4,2
2731,329,0,429,4,2
2732,329,0,429,4,2
2733,329,0,429,4,2
2734,329,0,429,4,2
2735,329,0,429,4,2
2736,329,0,429,4,2
2737,329,0,429,4,2
2738,329,0,429,4,2
2739,330,1,430,4,2
2740,330,0,430,4,2
2741,330,0,430,4,2
2742,330,0,430,4,2
2743,330,0,430,4,2
2744,330,0,430,4,2
2745,330,0,430,4,2
2746,330,0,430,4,2
2747,330,0,430,4,2
2748,330,0,430,4,2
2749,330,0,430,4,2
2750,330,0,430,4,2
2751,331,1,432,4,2
2752,331,0,432,4,2
2753,331,0,432,4,2
2754,331,0,432,4,2
2755,331,0,432,4,2
2756,331,0,432,4,2
2757,331,0,432,4,2
2758,331,0,432,4,2
2759,331,0,432,4,2
2760,331,0,432,4,2
2761,331,0,432,4,2
2762,331,0,432,4,2
2763,331,0,432,4,2
2764,332,1,433,4,2
2765,332,0,433,4,2
2766,332,0,433,4,2
2767,332,0,433,4,2
2768,332,0,433,4,2
2769,332,0,433,4,2
2770,332,0,433,4,2
2771,332,0,433,4,2
2772,332,0,433,4,2
2773,332,0,433,4,2
2774,332,0,433,4,2
2775,332,0,433,4,2
2776,332,0,433,4,2
2777,333,1,435,4,2
2778,333,0,435,4,2
2779,333,0,435,4,2
2780,333,0,435,4,2
2781,333,0,435,4,2
2782,333,0,435,4,2
2783,333,0,435,4,2
2784,333,0,435,4,2
2785,333,0,435,4,2
2786,333,0,435,4,2
2787,333,0,435,4,2
2788,333,0,435,4,2
2789,334,1,436,4,2
2790,334,0,436,4,2
2791,334,0,436,4,2
2792,334,0,436,4,2
2793,334,0,436,4,2
2794,334,0,436,4,2
2795,334,0,436,4,2
2796,334,0,436,4,2
2797,334,0,436,4,2
2798,334,0,436,4,2
2799,334,0,436,4,2
2800,334,0,436,4,2
2801,334,0,436,4,2
2802,335,1,438,4,2
2803,335,0,438,4,2
2804,335,0,438,4,2
2805,335,0,438,4,2
2806,335,0,438,4,2
2807,335,0,438,4,2
2808,335,0,438,4,2
2809,335,0,438,4,2
2810,335,0,438,4,2
2811,335,0,438,4,2
2812,335,0,438,4,2
2813,335,0,438,4,2
2814,335,0,438,4,2
2815,336,1,439,4,2
2816,336,0,439,4,2
2817,336,0,439,4,2
2818,336,0,439,4,2
2819,336,0,439,4,2
2820,336,0,439,4,2
2821,336,0,439,4,2
2822,336,0,439,4,2
2823,336,0,439,4,2
2824,336,0,439,4,2
2825,336,0,439,4,2
2826,336,0,439,4,2
2827,336,0,439,4,2
2828,336,0,439,4,2
2829,337,1,441,4,2
2830,337,0,441,4,2
2831,337,0,441,4,2
2832,337,0,441,4,2
2833,337,0,441,4,2
2834,337,0,441,4,2
2835,337,0,441,4,2
2836,337,0,441,4,2
2837,337,0,441,4,2
2838,337,0,441,4,2
2839,337,0,441,4,2
2840,338,1,442,4,2
2841,338,0,442,4,2
2842,338,0,442,4,2
2843,338,0,442,4,2
2844,338,0,442,4,2
2845,338,0,442,4,2
2846,338,0,442,4,2
2847,338,0,442,4,2
2848,338,0,442,4,2
2849,338,0,442,4,2
2850,339,1,444,4,2
2851,339,0,444,4,2
2852,339,0,444,4,2
2853,339,0,444,4,2
2854,339,0,444,4,2
2855,339,0,444,4,2
2856,339,0,444,4,2
2857,339,0,444,4,2
2858,339,0,444,4,2
2859,340,1,445,4,2
2860,340,0,445,4,2
2861,340,0,445,4,2
2862,340,0,445,4,2
2863,340,0,445,4,2
2864,340,0,445,4,2
2865,340,0,445,4,2
2866,340,0,445,4,2
2867,340,0,445,4,2
2868,340,0,445,4,2
2869,341,1,447,4,2
2870,341,0,447,4,2
2871,341,0,447,4,2
2872,341,0,447,4,2
2873,341,0,447,4,2
2874,341,0,447,4,2
2875,341,0,447,4,2
2876,341,0,447,4,2
2877,341,0,447,4,2
2878,341,0,447,4,2
2879,342,1,448,4,2
2880,342,0,448,4,2
2881,342,0,448,4,2
2882,342,0,448,4,2
2883,342,0,448,4,2
2884,342,0,448,4,2
2885,342,0,448,4,2
2886,342,0,448,4,2
2887,342,0,448,4,2
2888,343,1,450,4,2
2889,343,0,450,4,2
2890,343,0,450,4,2
2891,343,0,450,4,2
2892,343,0,450,4,2
2893,343,0,450,4,2
2894,343,0,450,4,2
2895,343,0,450,4,2
2896,343,0,450,4,2
2897,343,0,450,4,2
2898,344,1,451,4,2
2899,344,0,451,4,2
2900,344,0,451,4,2
2901,344,0,451,4,2
2902,344,0,451,4,2
2903,344,0,451,4,2
2904,344,0,451,4,2
2905,344,0,451,4,2
2906,344,0,451,4,2
2907,345,1,453,4,2
2908,345,0,453,4,2
2909,345,0,453,4,2
2910,345,0,453,4,2
2911,345,0,453,4,2
2912,345,0,453,4,2
2913,345,0,453,4,2
2914,345,0,453,4,2
2915,345,0,453,4,2
2916,345,0,453,4,2
2917,346,1,454,4,2
2918,346,0,454,4,2
2919,346,0,454,4,2
2920,346,0,454,4,2
2921,346,0,454,4,2
2922,346,0,454,4,2
2923,346,0,454,4,2
2924,346,0,454,4,2
2925,346,0,454,4,2
2926,346,0,454,4,2
2927,347,1,456,4,2
2928,347,0,456,4,2
2929,347,0,456,4,2
2930,347,0,456,4,2
2931,347,0,456,4,2
2932,347,0,456,4,2
2933,347,0,456,4,2
2934,347,0,456,4,2
2935,347,0,456,4,2
2936,347,0,456,4,2
2937,348,1,457,4,2
2938,348,0,457,4,2
2939,348,0,457,4,2
2940,348,0,457,4,2
2941,348,0,457,4,2
2942,348,0,457,4,2
2943,348,0,457,4,2
2944,348,0,457,4,2
2945,349,1,459,4,2
2946,349,0,459,4,2
2947,349,0,459,4,2
2948,349,0,459,4,2
2949,349,0,459,4,2
2950,349,0,459,4,2
2951,350,1,460,4,2
2952,350,0,460,4,2
2953,350,0,460,4,2
2954,350,0,460,4,2
2955,350,0,460,4,2
2956,350,0,460,4,2
2957,351,1,461,4,2
2958,351,0,461,4,2
2959,351,0,461,4,2
2960,351,0,461,4,2
2961,351,0,461,4,2
2962,351,0,461,4,2
2963,351,0,461,4,2
2964,352,1,462,4,2
2965,352,0,462,4,2
2966,352,0,462,4,2
2967,352,0,462,4,2
2968,352,0,462,4,2
2969,352,0,462,4,2
2970,353,1,464,4,2
2971,353,0,464,4,2
2972,353,0,464,4,2
2973,353,0,464,4,2
2974,353,0,464,4,2
2975,353,0,464,4,2
2976,353,0,464,4,2
2977,354,1,465,4,2
2978,354,0,465,4,2
2979,354,0,465,4,2
2980,354,0,465,4,2
2981,354,0,465,4,2
2982,354,0,465,4,2
2983,354,0,465,4,2
2984,354,0,465,4,2
2985,354,0,465,4,2
2986,354,0,465,4,2
2987,355,1,466,4,2
2988,355,0,466,4,2
2989,355,0,466,4,2
2990,355,0,466,4,2
2991,355,0,466,4,2
2992,355,0,466,4,2
2993,355,0,466,4,2
2994,355,0,466,4,2
2995,355,0,466,4,2
2996,356,1,468,4,2
2997,356,0,468,4,2
2998,356,0,468,4,2
2999,356,0,468,4,2
3000,356,0,468,4,2
3001,356,0,468,4,2
3002,356,0,468,4,2
3003,356,0,468,4,2
3004,356,0,468,4,2
3005,356,0,468,4,2
3006,357,1,469,4,2
3007,357,0,469,4,2
3008,357,0,469,4,2
3009,357,0,469,4,2
3010,357,0,469,4,2
3011,357,0,469,4,2
3012,357,0,469,4,2
3013,357,0,469,4,2
3014,357,0,469,4,2
3015,357,0,469,4,2
3016,358,1,471,4,2
3017,358,0,471,4,2
3018,358,0,471,4,2
3019,358,0,471,4,2
3020,358,0,471,4,2
3021,358,0,471,4,2
3022,358,0,471,4,2
3023,358,0,471,4,2
3024,358,0,471,4,2
3025,358,0,471,4,2
3026,358,0,471,4,2
3027,359,1,472,4,2
3028,359,0,472,4,2
3029,359,0,472,4,2
3030,359,0,472,4,2
3031,359,0,472,4,2
3032,359,0,472,4,2
3033,359,0,472,4,2
3034,359,0,472,4,2
3035,359,0,472,4,2
3036,360,1,474,4,2
3037,360,0,474,4,2
3038,360,0,474,4,2
3039,360,0,474,4,2
3040,360,0,474,4,2
3041,360,0,474,4,2
3042,360,0,474,4,2
3043,360,0,474,4,2
3044,360,0,474,4,2
3045,361,1,475,4,2
3046,361,0,475,4,2
3047,361,0,475,4,2
3048,361,0,475,4,2
3049,361,0,475,4,2
3050,361,0,475,4,2
3051,361,0,475,4,2
3052,361,0,475,4,2
3053,361,0,475,4,2
3054,362,1,477,4,2
3055,362,0,477,4,2
3056,362,0,477,4,2
3057,362,0,477,4,2
3058,362,0,477,4,2
3059,362,0,477,4,2
3060,362,0,477,4,2
3061,362,0,477,4,2
3062,362,0,477,4,2
3063,363,1,478,4,2
3064,363,0,478,4,2
3065,363,0,478,4,2
3066,363,0,478,4,2
3067,363,0,478,4,2
3068,363,0,478,4,2
3069,363,0,478,4,2
3070,363,0,478,4,2
3071,363,0,478,4,2
3072,364,1,480,4,2
3073,364,0,480,4,2
3074,364,0,480,4,2
3075,364,0,480,4,2
3076,364,0,480,4,2
3077,364,0,480,4,2
3078,364,0,480,4,2
3079,364,0,480,4,2
3080,364,0,480,4,2
3081,364,0,480,4,2
3082,364,0,480,4,2
3083,364,0,480,4,2
3084,365,1,481,4,2
3085,365,0,481,4,2
3086,365,0,481,4,2
3087,365,0,481,4,2
3088,365,0,481,4,2
3089,365,0,481,4,2
3090,365,0,481,4,2
3091,365,0,481,4,2
3092,365,0,481,4,2
3093,365,0,481,4,2
3094,365,0,481,4,2
3095,365,0,481,4,2
3096,365,0,481,4,2
3097,366,1,483,4,2
3098,366,0,483,4,2
3099,366,0,483,4,2
3100,366,0,483,4,2
3101,366,0,483,4,2
3102,366,0,483,4,2
3103,366,0,483,4,2
3104,366,0,483,4,2
3105,366,0,483,4,2
3106,366,0,483,4,2
3107,366,0,483,4,2
3108,367,1,484,4,2
3109,367,0,484,4,2
3110,367,0,484,4,2
3111,367,0,484,4,2
3112,367,0,484,4,2
3113,367,0,484,4,2
3114,367,0,484,4,2
3115,367,0,484,4,2
3116,367,0,484,4,2
3117,367,0,484,4,2
3118,367,0,484,4,2
3119,367,0,484,4,2
3120,367,0,484,4,2
3121,368,1,486,4,2
3122,368,0,486,4,2
3123,368,0,486,4,2
3124,368,0,486,4,2
3125,368,0,486,4,2
3126,368,0,486,4,2
3127,368,0,486,4,2
3128,368,0,486,4,2
3129,368,0,486,4,2
3130,368,0,486,4,2
3131,368,0,486,4,2
3132,368,0,486,4,2
3133,369,1,487,4,2
3134,369,0,487,4,2
3135,369,0,487,4,2
3136,369,0,487,4,2
3137,369,0,487,4,2
3138,369,0,487,4,2
3139,369,0,487,4,2
3140,369,0,487,4,2
3141,369,0,487,4,2
3142,369,0,487,4,2
3143,369,0,487,4,2
3144,369,0,487,4,2
3145,369,0,487,4,2
3146,370,1,489,4,2
3147,370,0,489,4,2
3148,370,0,489,4,2
3149,370,0,489,4,2
3150,370,0,489,4,2
3151,370,0,489,4,2
3152,370,0,489,4,2
3153,370,0,489,4,2
3154,370,0,489,4,2
3155,370,0,489,4,2
3156,370,0,489,4,2
3157,370,0,489,4,2
3158,371,1,490,4,2
3159,371,0,490,4,2
3160,371,0,490,4,2
3161,371,0,490,4,2
3162,371,0,490,4,2
3163,371,0,490,4,2
3164,371,0,490,4,2
3165,371,0,490,4,2
3166,371,0,490,4,2
3167,371,0,490,4,2
3168,371,0,490,4,2
3169,371,0,490,4,2
3170,372,1,492,4,2
3171,372,0,492,4,2
3172,372,0,492,4,2
3173,372,0,492,4,2
3174,372,0,492,4,2
3175,372,0,492,4,2
3176,372,0,492,4,2
3177,372,0,492,4,2
3178,372,0,492,4,2
3179,372,0,492,4,2
3180,372,0,492,4,2
3181,372,0,492,4,2
3182,372,0,492,4,2
3183,373,1,493,4,2
3184,373,0,493,4,2
3185,373,0,493,4,2
3186,373,0,493,4,2
3187,373,0,493,4,2
3188,373,0,493,4,2
3189,373,0,493,4,2
3190,373,0,493,4,2
3191,373,0,493,4,2
3192,373,0,493,4,2
3193,374,1,495,4,2
3194,374,0,495,4,2
3195,374,0,495,4,2
3196,374,0,495,4,2
3197,374,0,495,4,2
3198,374,0,495,4,2
3199,374,0,495,4,2
3200,374,0,495,4,2
3201,374,0,495,4,2
3202,375,1,496,4,2
3203,375,0,496,4,2
3204,375,0,496,4,2
3205,375,0,496,4,2
3206,375,0,496,4,2
3207,375,0,496,4,2
3208,375,0,496,4,2
3209,375,0,496,4,2
3210,375,0,496,4,2
3211,376,1,498,4,2
3212,376,0,498,4,2
3213,376,0,498,4,2
3214,376,0,498,4,2
3215,376,0,498,4,2
3216,376,0,498,4,2
3217,376,0,498,4,2
3218,376,0,498,4,2
3219,376,0,498,4,2
3220,376,0,498,4,2
3221,377,1,499,4,2
3222,377,0,499,4,2
3223,377,0,499,4,2
3224,377,0,499,4,2
3225,377,0,499,4,2
3226,377,0,499,4,2
3227,377,0,499,4,2
3228,377,0,499,4,2
3229,377,0,499,4,2
3230,378,1,501,4,2
3231,378,0,501,4,2
3232,378,0,501,4,2
3233,378,0,501,4,2
3234,378,0,501,4,2
3235,378,0,501,4,2
3236,378,0,501,4,2
3237,378,0,501,4,2
3238,378,0,501,4,2
3239,378,0,501,4,2
3240,378,0,501,4,2
3241,379,1,502,4,2
3242,379,0,502,4,2
3243,379,0,502,4,2
3244,379,0,502,4,2
3245,379,0,502,4,2
3246,379,0,502,4,2
3247,379,0,502,4,2
3248,379,0,502,4,2
3249,379,0,502,4,2
3250,379,0,502,4,2
3251,379,0,502,4,2
3252,379,0,502,4,2
3253,379,0,502,4,2
3254,379,0,502,4,2
3255,379,0,502,4,2
3256,379,0,502,4,2
3257,380,1,504,4,2
3258,380,0,504,4,2
3259,380,0,504,4,2
3260,380,0,504,4,2
3261,380,0,504,4,2
3262,380,0,504,4,2
3263,380,0,504,4,2
3264,380,0,504,4,2
3265,380,0,504,4,2
3266,380,0,504,4,2
3267,380,0,504,4,2
3268,380,0,504,4,2
3269,380,0,504,4,2
3270,380,0,504,4,2
3271,380,0,504,4,2
3272,380,0,504,4,2
3273,380,0,504,4,2
3274,381,1,505,4,2
3275,381,0,505,4,2
3276,381,0,505,4,2
3277,381,0,505,4,2
3278,381,0,505,4,2
3279,381,0,505,4,2
3280,381,0,505,4,2
3281,381,0,505,4,2
3282,381,0,505,4,2
3283,381,0,505,4,2
3284,381,0,505,4,2
3285,381,0,505,4,2
3286,381,0,505,4,2
3287,381,0,505,4,2
3288,381,0,505,4,2
3289,381,0,505,4,2
3290,381,0,505,4,2
3291,381,0,505,4,2
3292,382,1,507,4,2
3293,382,0,507,4,2
3294,382,0,507,4,2
3295,382,0,507,4,2
3296,382,0,507,4,2
3297,382,0,507,4,2
3298,382,0,507,4,2
3299,382,0,507,4,2
3300,382,0,507,4,2
