machine_frame,rendered,delta,camera,stage,lives
2226,357,0,411,4,2
2227,357,0,411,4,2
2228,357,0,411,4,2
2229,357,0,411,4,2
2230,357,0,411,4,2
2231,358,1,412,4,2
2232,358,0,412,4,2
2233,358,0,412,4,2
2234,358,0,412,4,2
2235,358,0,412,4,2
2236,359,1,413,4,2
2237,359,0,413,4,2
2238,359,0,413,4,2
2239,359,0,413,4,2
2240,359,0,413,4,2
2241,359,0,413,4,2
2242,360,1,414,4,2
2243,360,0,414,4,2
2244,360,0,414,4,2
2245,360,0,414,4,2
2246,360,0,414,4,2
2247,361,1,415,4,2
2248,361,0,415,4,2
2249,361,0,415,4,2
2250,361,0,415,4,2
2251,361,0,415,4,2
2252,361,0,415,4,2
2253,362,1,416,4,2
2254,362,0,416,4,2
2255,362,0,416,4,2
2256,362,0,416,4,2
2257,362,0,416,4,2
2258,362,0,416,4,2
2259,363,1,417,4,2
2260,363,0,417,4,2
2261,363,0,417,4,2
2262,363,0,417,4,2
2263,363,0,417,4,2
2264,364,1,419,4,2
2265,364,0,419,4,2
2266,364,0,419,4,2
2267,364,0,419,4,2
2268,364,0,419,4,2
2269,364,0,419,4,2
2270,365,1,420,4,2
2271,365,0,420,4,2
2272,365,0,420,4,2
2273,365,0,420,4,2
2274,365,0,420,4,2
2275,366,1,421,4,2
2276,366,0,421,4,2
2277,366,0,421,4,2
2278,366,0,421,4,2
2279,366,0,421,4,2
2280,366,0,421,4,2
2281,367,1,422,4,2
2282,367,0,422,4,2
2283,367,0,422,4,2
2284,367,0,422,4,2
2285,367,0,422,4,2
2286,367,0,422,4,2
2287,368,1,423,4,2
2288,368,0,423,4,2
2289,368,0,423,4,2
2290,368,0,423,4,2
2291,368,0,423,4,2
2292,368,0,423,4,2
2293,369,1,424,4,2
2294,369,0,424,4,2
2295,369,0,424,4,2
2296,369,0,424,4,2
2297,369,0,424,4,2
2298,369,0,424,4,2
2299,370,1,425,4,2
2300,370,0,425,4,2
2301,370,0,425,4,2
2302,370,0,425,4,2
2303,370,0,425,4,2
2304,370,0,425,4,2
2305,371,1,426,4,2
2306,371,0,426,4,2
2307,371,0,426,4,2
2308,371,0,426,4,2
2309,371,0,426,4,2
2310,372,1,427,4,2
2311,372,0,427,4,2
2312,372,0,427,4,2
2313,372,0,427,4,2
2314,372,0,427,4,2
2315,372,0,427,4,2
2316,373,1,428,4,2
2317,373,0,428,4,2
2318,373,0,428,4,2
2319,373,0,428,4,2
2320,373,0,428,4,2
2321,373,0,428,4,2
2322,374,1,429,4,2
2323,374,0,429,4,2
2324,374,0,429,4,2
2325,374,0,429,4,2
2326,374,0,429,4,2
2327,374,0,429,4,2
2328,375,1,430,4,2
2329,375,0,430,4,2
2330,375,0,430,4,2
2331,375,0,430,4,2
2332,375,0,430,4,2
2333,375,0,430,4,2
2334,376,1,432,4,2
2335,376,0,432,4,2
2336,376,0,432,4,2
2337,376,0,432,4,2
2338,376,0,432,4,2
2339,376,0,432,4,2
2340,377,1,433,4,2
2341,377,0,433,4,2
2342,377,0,433,4,2
2343,377,0,433,4,2
2344,377,0,433,4,2
2345,377,0,433,4,2
2346,377,0,433,4,2
2347,378,1,434,4,2
2348,378,0,434,4,2
2349,378,0,434,4,2
2350,378,0,434,4,2
2351,378,0,434,4,2
2352,378,0,434,4,2
2353,379,1,435,4,2
2354,379,0,435,4,2
2355,379,0,435,4,2
2356,379,0,435,4,2
2357,379,0,435,4,2
2358,379,0,435,4,2
2359,380,1,436,4,2
2360,380,0,436,4,2
2361,380,0,436,4,2
2362,380,0,436,4,2
2363,380,0,436,4,2
2364,380,0,436,4,2
2365,380,0,436,4,2
2366,381,1,437,4,2
2367,381,0,437,4,2
2368,381,0,437,4,2
2369,381,0,437,4,2
2370,381,0,437,4,2
2371,381,0,437,4,2
2372,382,1,439,4,2
2373,382,0,439,4,2
2374,382,0,439,4,2
2375,382,0,439,4,2
2376,382,0,439,4,2
2377,382,0,439,4,2
2378,382,0,439,4,2
2379,382,0,439,4,2
2380,383,1,440,4,2
2381,383,0,440,4,2
2382,383,0,440,4,2
2383,383,0,440,4,2
2384,383,0,440,4,2
2385,383,0,440,4,2
2386,383,0,440,4,2
2387,384,1,441,4,2
2388,384,0,441,4,2
2389,384,0,441,4,2
2390,384,0,441,4,2
2391,384,0,441,4,2
2392,384,0,441,4,2
2393,384,0,441,4,2
2394,385,1,443,4,2
2395,385,0,443,4,2
2396,385,0,443,4,2
2397,385,0,443,4,2
2398,385,0,443,4,2
2399,385,0,443,4,2
2400,386,1,444,4,2
2401,386,0,444,4,2
2402,386,0,444,4,2
2403,386,0,444,4,2
2404,386,0,444,4,2
2405,386,0,444,4,2
2406,386,0,444,4,2
2407,387,1,445,4,2
2408,387,0,445,4,2
2409,387,0,445,4,2
2410,387,0,445,4,2
2411,387,0,445,4,2
2412,387,0,445,4,2
2413,388,1,446,4,2
2414,388,0,446,4,2
2415,388,0,446,4,2
2416,388,0,446,4,2
2417,388,0,446,4,2
2418,388,0,446,4,2
2419,388,0,446,4,2
2420,389,1,447,4,2
2421,389,0,447,4,2
2422,389,0,447,4,2
2423,389,0,447,4,2
2424,389,0,447,4,2
2425,389,0,447,4,2
2426,390,1,449,4,2
2427,390,0,449,4,2
2428,390,0,449,4,2
2429,390,0,449,4,2
2430,390,0,449,4,2
2431,390,0,449,4,2
2432,391,1,450,4,2
2433,391,0,450,4,2
2434,391,0,450,4,2
2435,391,0,450,4,2
2436,391,0,450,4,2
2437,391,0,450,4,2
2438,391,0,450,4,2
2439,392,1,451,4,2
2440,392,0,451,4,2
2441,392,0,451,4,2
2442,392,0,451,4,2
2443,392,0,451,4,2
2444,392,0,451,4,2
2445,393,1,452,4,2
2446,393,0,452,4,2
2447,393,0,452,4,2
2448,393,0,452,4,2
2449,393,0,452,4,2
2450,393,0,452,4,2
2451,394,1,453,4,2
2452,394,0,453,4,2
2453,394,0,453,4,2
2454,394,0,453,4,2
2455,394,0,453,4,2
2456,394,0,453,4,2
2457,394,0,453,4,2
2458,395,1,455,4,2
2459,395,0,455,4,2
2460,395,0,455,4,2
2461,395,0,455,4,2
2462,395,0,455,4,2
2463,395,0,455,4,2
2464,395,0,455,4,2
2465,396,1,456,4,2
2466,396,0,456,4,2
2467,396,0,456,4,2
2468,396,0,456,4,2
2469,396,0,456,4,2
2470,396,0,456,4,2
2471,396,0,456,4,2
2472,397,1,457,4,2
2473,397,0,457,4,2
2474,397,0,457,4,2
2475,397,0,457,4,2
2476,397,0,457,4,2
2477,397,0,457,4,2
2478,398,1,459,4,2
2479,398,0,459,4,2
2480,398,0,459,4,2
2481,398,0,459,4,2
2482,398,0,459,4,2
2483,398,0,459,4,2
2484,399,1,460,4,2
2485,399,0,460,4,2
2486,399,0,460,4,2
2487,399,0,460,4,2
2488,399,0,460,4,2
2489,399,0,460,4,2
2490,400,1,461,4,2
2491,400,0,461,4,2
2492,400,0,461,4,2
2493,400,0,461,4,2
2494,400,0,461,4,2
2495,400,0,461,4,2
2496,400,0,461,4,2
2497,401,1,462,4,2
2498,401,0,462,4,2
2499,401,0,462,4,2
2500,401,0,462,4,2
2501,401,0,462,4,2
2502,401,0,462,4,2
2503,402,1,463,4,2
2504,402,0,463,4,2
2505,402,0,463,4,2
2506,402,0,463,4,2
2507,402,0,463,4,2
2508,402,0,463,4,2
2509,402,0,463,4,2
2510,403,1,464,4,2
2511,403,0,464,4,2
2512,403,0,464,4,2
2513,403,0,464,4,2
2514,403,0,464,4,2
2515,403,0,464,4,2
2516,404,1,466,4,2
2517,404,0,466,4,2
2518,404,0,466,4,2
2519,404,0,466,4,2
2520,404,0,466,4,2
2521,404,0,466,4,2
2522,405,1,467,4,2
2523,405,0,467,4,2
2524,405,0,467,4,2
2525,405,0,467,4,2
2526,405,0,467,4,2
2527,405,0,467,4,2
2528,405,0,467,4,2
2529,406,1,468,4,2
2530,406,0,468,4,2
2531,406,0,468,4,2
2532,406,0,468,4,2
2533,406,0,468,4,2
2534,406,0,468,4,2
2535,407,1,469,4,2
2536,407,0,469,4,2
2537,407,0,469,4,2
2538,407,0,469,4,2
2539,407,0,469,4,2
2540,407,0,469,4,2
2541,408,1,470,4,2
2542,408,0,470,4,2
2543,408,0,470,4,2
2544,408,0,470,4,2
2545,408,0,470,4,2
2546,408,0,470,4,2
2547,409,1,471,4,2
2548,409,0,471,4,2
2549,409,0,471,4,2
2550,409,0,471,4,2
2551,409,0,471,4,2
2552,409,0,471,4,2
2553,409,0,471,4,2
2554,410,1,473,4,2
2555,410,0,473,4,2
2556,410,0,473,4,2
2557,410,0,473,4,2
2558,410,0,473,4,2
2559,410,0,473,4,2
2560,411,1,474,4,2
2561,411,0,474,4,2
2562,411,0,474,4,2
2563,411,0,474,4,2
2564,411,0,474,4,2
2565,411,0,474,4,2
2566,412,1,475,4,2
2567,412,0,475,4,2
2568,412,0,475,4,2
2569,412,0,475,4,2
2570,412,0,475,4,2
2571,412,0,475,4,2
2572,413,1,476,4,2
2573,413,0,476,4,2
2574,413,0,476,4,2
2575,413,0,476,4,2
2576,413,0,476,4,2
2577,413,0,476,4,2
2578,414,1,477,4,2
2579,414,0,477,4,2
2580,414,0,477,4,2
2581,414,0,477,4,2
2582,414,0,477,4,2
2583,415,1,478,4,2
2584,415,0,478,4,2
2585,415,0,478,4,2
2586,415,0,478,4,2
2587,415,0,478,4,2
2588,415,0,478,4,2
2589,416,1,479,4,2
2590,416,0,479,4,2
2591,416,0,479,4,2
2592,416,0,479,4,2
2593,416,0,479,4,2
2594,416,0,479,4,2
2595,417,1,480,4,2
2596,417,0,480,4,2
2597,417,0,480,4,2
2598,417,0,480,4,2
2599,417,0,480,4,2
2600,417,0,480,4,2
2601,418,1,482,4,2
2602,418,0,482,4,2
2603,418,0,482,4,2
2604,418,0,482,4,2
2605,418,0,482,4,2
2606,418,0,482,4,2
2607,419,1,483,4,2
2608,419,0,483,4,2
2609,419,0,483,4,2
2610,419,0,483,4,2
2611,419,0,483,4,2
2612,419,0,483,4,2
2613,420,1,484,4,2
2614,420,0,484,4,2
2615,420,0,484,4,2
2616,420,0,484,4,2
2617,420,0,484,4,2
2618,420,0,484,4,2
2619,421,1,485,4,2
2620,421,0,485,4,2
2621,421,0,485,4,2
2622,421,0,485,4,2
2623,421,0,485,4,2
2624,421,0,485,4,2
2625,422,1,486,4,2
2626,422,0,486,4,2
2627,422,0,486,4,2
2628,422,0,486,4,2
2629,422,0,486,4,2
2630,422,0,486,4,2
2631,423,1,487,4,2
2632,423,0,487,4,2
2633,423,0,487,4,2
2634,423,0,487,4,2
2635,423,0,487,4,2
2636,423,0,487,4,2
2637,423,0,487,4,2
2638,424,1,488,4,2
2639,424,0,488,4,2
2640,424,0,488,4,2
2641,424,0,488,4,2
2642,424,0,488,4,2
2643,424,0,488,4,2
2644,425,1,490,4,2
2645,425,0,490,4,2
2646,425,0,490,4,2
2647,425,0,490,4,2
2648,425,0,490,4,2
2649,425,0,490,4,2
2650,426,1,491,4,2
2651,426,0,491,4,2
2652,426,0,491,4,2
2653,426,0,491,4,2
2654,426,0,491,4,2
2655,426,0,491,4,2
2656,427,1,492,4,2
2657,427,0,492,4,2
2658,427,0,492,4,2
2659,427,0,492,4,2
2660,427,0,492,4,2
2661,427,0,492,4,2
2662,428,1,493,4,2
2663,428,0,493,4,2
2664,428,0,493,4,2
2665,428,0,493,4,2
2666,428,0,493,4,2
2667,428,0,493,4,2
2668,429,1,494,4,2
2669,429,0,494,4,2
2670,429,0,494,4,2
2671,429,0,494,4,2
2672,429,0,494,4,2
2673,430,1,495,4,2
2674,430,0,495,4,2
2675,430,0,495,4,2
2676,430,0,495,4,2
2677,430,0,495,4,2
2678,431,1,496,4,2
2679,431,0,496,4,2
2680,431,0,496,4,2
2681,431,0,496,4,2
2682,431,0,496,4,2
2683,431,0,496,4,2
2684,432,1,497,4,2
2685,432,0,497,4,2
2686,432,0,497,4,2
2687,432,0,497,4,2
2688,432,0,497,4,2
2689,433,1,498,4,2
2690,433,0,498,4,2
2691,433,0,498,4,2
2692,433,0,498,4,2
2693,433,0,498,4,2
2694,433,0,498,4,2
2695,434,1,499,4,2
2696,434,0,499,4,2
2697,434,0,499,4,2
2698,434,0,499,4,2
2699,434,0,499,4,2
2700,434,0,499,4,2
2701,435,1,500,4,2
2702,435,0,500,4,2
2703,435,0,500,4,2
2704,435,0,500,4,2
2705,435,0,500,4,2
2706,435,0,500,4,2
2707,436,1,501,4,2
2708,436,0,501,4,2
2709,436,0,501,4,2
2710,436,0,501,4,2
2711,436,0,501,4,2
2712,436,0,501,4,2
2713,436,0,501,4,2
2714,437,1,503,4,2
2715,437,0,503,4,2
2716,437,0,503,4,2
2717,437,0,503,4,2
2718,437,0,503,4,2
2719,437,0,503,4,2
2720,437,0,503,4,2
2721,437,0,503,4,2
2722,438,1,504,4,2
2723,438,0,504,4,2
2724,438,0,504,4,2
2725,438,0,504,4,2
2726,438,0,504,4,2
2727,438,0,504,4,2
2728,438,0,504,4,2
2729,439,1,505,4,2
2730,439,0,505,4,2
2731,439,0,505,4,2
2732,439,0,505,4,2
2733,439,0,505,4,2
2734,439,0,505,4,2
2735,439,0,505,4,2
2736,440,1,507,4,2
2737,440,0,507,4,2
2738,440,0,507,4,2
2739,440,0,507,4,2
2740,440,0,507,4,2
2741,440,0,507,4,2
2742,440,0,507,4,2
2743,441,1,508,4,2
2744,441,0,508,4,2
2745,441,0,508,4,2
2746,441,0,508,4,2
2747,441,0,508,4,2
2748,441,0,508,4,2
2749,441,0,508,4,2
2750,442,1,509,4,2
2751,442,0,509,4,2
2752,442,0,509,4,2
2753,442,0,509,4,2
2754,442,0,509,4,2
2755,442,0,509,4,2
2756,443,1,511,4,2
2757,443,0,511,4,2
2758,443,0,511,4,2
2759,443,0,511,4,2
2760,443,0,511,4,2
2761,443,0,511,4,2
2762,443,0,511,4,2
2763,444,1,512,4,2
2764,444,0,512,4,2
2765,444,0,512,4,2
2766,444,0,512,4,2
2767,444,0,512,4,2
2768,444,0,512,4,2
2769,444,0,512,4,2
2770,445,1,513,4,2
2771,445,0,513,4,2
2772,445,0,513,4,2
2773,445,0,513,4,2
2774,445,0,513,4,2
2775,445,0,513,4,2
2776,445,0,513,4,2
2777,446,1,514,4,2
2778,446,0,514,4,2
2779,446,0,514,4,2
2780,446,0,514,4,2
2781,446,0,514,4,2
2782,446,0,514,4,2
2783,447,1,516,4,2
2784,447,0,516,4,2
2785,447,0,516,4,2
2786,447,0,516,4,2
2787,447,0,516,4,2
2788,447,0,516,4,2
2789,447,0,516,4,2
2790,448,1,517,4,2
2791,448,0,517,4,2
2792,448,0,517,4,2
2793,448,0,517,4,2
2794,448,0,517,4,2
2795,448,0,517,4,2
2796,449,1,518,4,2
2797,449,0,518,4,2
2798,449,0,518,4,2
2799,449,0,518,4,2
2800,449,0,518,4,2
2801,449,0,518,4,2
2802,449,0,518,4,2
2803,450,1,519,4,2
2804,450,0,519,4,2
2805,450,0,519,4,2
2806,450,0,519,4,2
2807,450,0,519,4,2
2808,450,0,519,4,2
2809,450,0,519,4,2
2810,451,1,521,4,2
2811,451,0,521,4,2
2812,451,0,521,4,2
2813,451,0,521,4,2
2814,451,0,521,4,2
2815,451,0,521,4,2
2816,451,0,521,4,2
2817,452,1,522,4,2
2818,452,0,522,4,2
2819,452,0,522,4,2
2820,452,0,522,4,2
2821,452,0,522,4,2
2822,452,0,522,4,2
2823,452,0,522,4,2
2824,453,1,523,4,2
2825,453,0,523,4,2
2826,453,0,523,4,2
2827,453,0,523,4,2
2828,453,0,523,4,2
2829,453,0,523,4,2
2830,453,0,523,4,2
2831,454,1,525,4,2
2832,454,0,525,4,2
2833,454,0,525,4,2
2834,454,0,525,4,2
2835,454,0,525,4,2
2836,454,0,525,4,2
2837,455,1,526,4,2
2838,455,0,526,4,2
2839,455,0,526,4,2
2840,455,0,526,4,2
2841,455,0,526,4,2
2842,455,0,526,4,2
2843,455,0,526,4,2
2844,456,1,527,4,2
2845,456,0,527,4,2
2846,456,0,527,4,2
2847,456,0,527,4,2
2848,456,0,527,4,2
2849,456,0,527,4,2
2850,456,0,527,4,2
2851,457,1,528,4,2
2852,457,0,528,4,2
2853,457,0,528,4,2
2854,457,0,528,4,2
2855,457,0,528,4,2
2856,457,0,528,4,2
2857,458,1,530,4,2
2858,458,0,530,4,2
2859,458,0,530,4,2
2860,458,0,530,4,2
2861,458,0,530,4,2
2862,458,0,530,4,2
2863,458,0,530,4,2
2864,459,1,531,4,2
2865,459,0,531,4,2
2866,459,0,531,4,2
2867,459,0,531,4,2
2868,459,0,531,4,2
2869,459,0,531,4,2
2870,460,1,532,4,2
2871,460,0,532,4,2
2872,460,0,532,4,2
2873,460,0,532,4,2
2874,460,0,532,4,2
2875,460,0,532,4,2
2876,460,0,532,4,2
2877,461,1,533,4,2
2878,461,0,533,4,2
2879,461,0,533,4,2
2880,461,0,533,4,2
2881,461,0,533,4,2
2882,461,0,533,4,2
2883,462,1,534,4,2
2884,462,0,534,4,2
2885,462,0,534,4,2
2886,462,0,534,4,2
2887,462,0,534,4,2
2888,462,0,534,4,2
2889,462,0,534,4,2
2890,462,0,534,4,2
2891,463,1,536,4,2
2892,463,0,536,4,2
2893,463,0,536,4,2
2894,463,0,536,4,2
2895,463,0,536,4,2
2896,463,0,536,4,2
2897,464,1,537,4,2
2898,464,0,537,4,2
2899,464,0,537,4,2
2900,464,0,537,4,2
2901,464,0,537,4,2
2902,464,0,537,4,2
2903,464,0,537,4,2
2904,465,1,538,4,2
2905,465,0,538,4,2
2906,465,0,538,4,2
2907,465,0,538,4,2
2908,465,0,538,4,2
2909,465,0,538,4,2
2910,466,1,540,4,2
2911,466,0,540,4,2
2912,466,0,540,4,2
2913,466,0,540,4,2
2914,466,0,540,4,2
2915,466,0,540,4,2
2916,466,0,540,4,2
2917,467,1,541,4,2
2918,467,0,541,4,2
2919,467,0,541,4,2
2920,467,0,541,4,2
2921,467,0,541,4,2
2922,467,0,541,4,2
2923,467,0,541,4,2
2924,468,1,542,4,2
2925,468,0,542,4,2
2926,468,0,542,4,2
2927,468,0,542,4,2
2928,468,0,542,4,2
2929,468,0,542,4,2
2930,468,0,542,4,2
2931,469,1,543,4,2
2932,469,0,543,4,2
2933,469,0,543,4,2
2934,469,0,543,4,2
2935,469,0,543,4,2
2936,469,0,543,4,2
2937,469,0,543,4,2
2938,470,1,545,4,2
2939,470,0,545,4,2
2940,470,0,545,4,2
2941,470,0,545,4,2
2942,470,0,545,4,2
2943,470,0,545,4,2
2944,470,0,545,4,2
2945,470,0,545,4,2
2946,471,1,546,4,2
2947,471,0,546,4,2
2948,471,0,546,4,2
2949,471,0,546,4,2
2950,471,0,546,4,2
2951,471,0,546,4,2
2952,471,0,546,4,2
2953,472,1,547,4,2
2954,472,0,547,4,2
2955,472,0,547,4,2
2956,472,0,547,4,2
2957,472,0,547,4,2
2958,472,0,547,4,2
2959,472,0,547,4,2
2960,473,1,549,4,2
2961,473,0,549,4,2
2962,473,0,549,4,2
2963,473,0,549,4,2
2964,473,0,549,4,2
2965,473,0,549,4,2
2966,473,0,549,4,2
2967,474,1,550,4,2
2968,474,0,550,4,2
2969,474,0,550,4,2
2970,474,0,550,4,2
2971,474,0,550,4,2
2972,474,0,550,4,2
2973,474,0,550,4,2
2974,475,1,551,4,2
2975,475,0,551,4,2
2976,475,0,551,4,2
2977,475,0,551,4,2
2978,475,0,551,4,2
2979,475,0,551,4,2
2980,475,0,551,4,2
2981,475,0,551,4,2
2982,475,0,551,4,2
2983,476,1,553,4,2
2984,476,0,553,4,2
2985,476,0,553,4,2
2986,476,0,553,4,2
2987,476,0,553,4,2
2988,476,0,553,4,2
2989,477,1,554,4,2
2990,477,0,554,4,2
2991,477,0,554,4,2
2992,477,0,554,4,2
2993,477,0,554,4,2
2994,477,0,554,4,2
2995,477,0,554,4,2
2996,478,1,555,4,2
2997,478,0,555,4,2
2998,478,0,555,4,2
2999,478,0,555,4,2
3000,478,0,555,4,2
3001,478,0,555,4,2
3002,479,1,557,4,2
3003,479,0,557,4,2
3004,479,0,557,4,2
3005,479,0,557,4,2
3006,479,0,557,4,2
3007,479,0,557,4,2
3008,480,1,558,4,2
3009,480,0,558,4,2
3010,480,0,558,4,2
3011,480,0,558,4,2
3012,480,0,558,4,2
3013,480,0,558,4,2
3014,481,1,559,4,2
3015,481,0,559,4,2
3016,481,0,559,4,2
3017,481,0,559,4,2
3018,481,0,559,4,2
3019,481,0,559,4,2
3020,482,1,560,4,2
3021,482,0,560,4,2
3022,482,0,560,4,2
3023,482,0,560,4,2
3024,482,0,560,4,2
3025,482,0,560,4,2
3026,483,1,561,4,2
3027,483,0,561,4,2
3028,483,0,561,4,2
3029,483,0,561,4,2
3030,483,0,561,4,2
3031,483,0,561,4,2
3032,484,1,562,4,2
3033,484,0,562,4,2
3034,484,0,562,4,2
3035,484,0,562,4,2
3036,484,0,562,4,2
3037,484,0,562,4,2
3038,485,1,564,4,2
3039,485,0,564,4,2
3040,485,0,564,4,2
3041,485,0,564,4,2
3042,485,0,564,4,2
3043,486,1,565,4,2
3044,486,0,565,4,2
3045,486,0,565,4,2
3046,486,0,565,4,2
3047,486,0,565,4,2
3048,486,0,565,4,2
3049,487,1,566,4,2
3050,487,0,566,4,2
3051,487,0,566,4,2
3052,487,0,566,4,2
3053,487,0,566,4,2
3054,488,1,567,4,2
3055,488,0,567,4,2
3056,488,0,567,4,2
3057,488,0,567,4,2
3058,488,0,567,4,2
3059,488,0,567,4,2
3060,488,0,567,4,2
3061,489,1,568,4,2
3062,489,0,568,4,2
3063,489,0,568,4,2
3064,489,0,568,4,2
3065,489,0,568,4,2
3066,490,1,569,4,2
3067,490,0,569,4,2
3068,490,0,569,4,2
3069,490,0,569,4,2
3070,490,0,569,4,2
3071,490,0,569,4,2
3072,491,1,570,4,2
3073,491,0,570,4,2
3074,491,0,570,4,2
3075,491,0,570,4,2
3076,491,0,570,4,2
3077,492,1,571,4,2
3078,492,0,571,4,2
3079,492,0,571,4,2
3080,492,0,571,4,2
3081,492,0,571,4,2
3082,492,0,571,4,2
3083,493,1,572,4,2
3084,493,0,572,4,2
3085,493,0,572,4,2
3086,493,0,572,4,2
3087,493,0,572,4,2
3088,494,1,573,4,2
3089,494,0,573,4,2
3090,494,0,573,4,2
3091,494,0,573,4,2
3092,494,0,573,4,2
3093,494,0,573,4,2
3094,495,1,574,4,2
3095,495,0,574,4,2
3096,495,0,574,4,2
3097,495,0,574,4,2
3098,495,0,574,4,2
3099,496,1,575,4,2
3100,496,0,575,4,2
3101,496,0,575,4,2
3102,496,0,575,4,2
3103,496,0,575,4,2
3104,496,0,575,4,2
3105,497,1,576,4,2
3106,497,0,576,4,2
3107,497,0,576,4,2
3108,497,0,576,4,2
3109,497,0,576,4,2
3110,497,0,576,4,2
3111,498,1,577,4,2
3112,498,0,577,4,2
3113,498,0,577,4,2
3114,498,0,577,4,2
3115,498,0,577,4,2
3116,498,0,577,4,2
3117,499,1,578,4,2
3118,499,0,578,4,2
3119,499,0,578,4,2
3120,499,0,578,4,2
3121,499,0,578,4,2
3122,499,0,578,4,2
3123,500,1,579,4,2
3124,500,0,579,4,2
3125,500,0,579,4,2
3126,500,0,579,4,2
3127,500,0,579,4,2
3128,500,0,579,4,2
3129,501,1,581,4,2
3130,501,0,581,4,2
3131,501,0,581,4,2
3132,501,0,581,4,2
3133,501,0,581,4,2
3134,501,0,581,4,2
3135,501,0,581,4,2
3136,502,1,582,4,2
3137,502,0,582,4,2
3138,502,0,582,4,2
3139,502,0,582,4,2
3140,502,0,582,4,2
3141,502,0,582,4,2
3142,502,0,582,4,2
3143,503,1,583,4,2
3144,503,0,583,4,2
3145,503,0,583,4,2
3146,503,0,583,4,2
3147,503,0,583,4,2
3148,503,0,583,4,2
3149,503,0,583,4,2
3150,504,1,584,4,2
3151,504,0,584,4,2
3152,504,0,584,4,2
3153,504,0,584,4,2
3154,504,0,584,4,2
3155,504,0,584,4,2
3156,504,0,584,4,2
3157,505,1,586,4,2
3158,505,0,586,4,2
3159,505,0,586,4,2
3160,505,0,586,4,2
3161,505,0,586,4,2
3162,505,0,586,4,2
3163,505,0,586,4,2
3164,506,1,587,4,2
3165,506,0,587,4,2
3166,506,0,587,4,2
3167,506,0,587,4,2
3168,506,0,587,4,2
3169,506,0,587,4,2
3170,506,0,587,4,2
3171,507,1,588,4,2
3172,507,0,588,4,2
3173,507,0,588,4,2
3174,507,0,588,4,2
3175,507,0,588,4,2
3176,507,0,588,4,2
3177,507,0,588,4,2
3178,507,0,588,4,2
3179,508,1,590,4,2
3180,508,0,590,4,2
3181,508,0,590,4,2
3182,508,0,590,4,2
3183,508,0,590,4,2
3184,508,0,590,4,2
3185,508,0,590,4,2
3186,509,1,591,4,2
3187,509,0,591,4,2
3188,509,0,591,4,2
3189,509,0,591,4,2
3190,509,0,591,4,2
3191,509,0,591,4,2
3192,509,0,591,4,2
3193,509,0,591,4,2
3194,510,1,592,4,2
3195,510,0,592,4,2
3196,510,0,592,4,2
3197,510,0,592,4,2
3198,510,0,592,4,2
3199,510,0,592,4,2
3200,510,0,592,4,2
3201,511,1,594,4,2
3202,511,0,594,4,2
3203,511,0,594,4,2
3204,511,0,594,4,2
3205,511,0,594,4,2
3206,511,0,594,4,2
3207,511,0,594,4,2
3208,511,0,594,4,2
3209,512,1,595,4,2
3210,512,0,595,4,2
3211,512,0,595,4,2
3212,512,0,595,4,2
3213,512,0,595,4,2
3214,512,0,595,4,2
3215,512,0,595,4,2
3216,513,1,597,4,2
3217,513,0,597,4,2
3218,513,0,597,4,2
3219,513,0,597,4,2
3220,513,0,597,4,2
3221,513,0,597,4,2
3222,513,0,597,4,2
3223,513,0,597,4,2
3224,514,1,598,4,2
3225,514,0,598,4,2
3226,514,0,598,4,2
3227,514,0,598,4,2
3228,514,0,598,4,2
3229,514,0,598,4,2
3230,514,0,598,4,2
3231,514,0,598,4,2
3232,515,1,600,4,2
3233,515,0,600,4,2
3234,515,0,600,4,2
3235,515,0,600,4,2
3236,515,0,600,4,2
3237,515,0,600,4,2
3238,515,0,600,4,2
3239,516,1,601,4,2
3240,516,0,601,4,2
3241,516,0,601,4,2
3242,516,0,601,4,2
3243,516,0,601,4,2
3244,516,0,601,4,2
3245,516,0,601,4,2
3246,516,0,601,4,2
3247,517,1,602,4,2
3248,517,0,602,4,2
3249,517,0,602,4,2
3250,517,0,602,4,2
3251,517,0,602,4,2
3252,517,0,602,4,2
3253,517,0,602,4,2
3254,518,1,604,4,2
3255,518,0,604,4,2
3256,518,0,604,4,2
3257,518,0,604,4,2
3258,518,0,604,4,2
3259,518,0,604,4,2
3260,518,0,604,4,2
3261,519,1,605,4,2
3262,519,0,605,4,2
3263,519,0,605,4,2
3264,519,0,605,4,2
3265,519,0,605,4,2
3266,519,0,605,4,2
3267,519,0,605,4,2
3268,520,1,606,4,2
3269,520,0,606,4,2
3270,520,0,606,4,2
3271,520,0,606,4,2
3272,520,0,606,4,2
3273,520,0,606,4,2
3274,520,0,606,4,2
3275,521,1,608,4,2
3276,521,0,608,4,2
3277,521,0,608,4,2
3278,521,0,608,4,2
3279,521,0,608,4,2
3280,521,0,608,4,2
3281,521,0,608,4,2
3282,522,1,609,4,2
3283,522,0,609,4,2
3284,522,0,609,4,2
3285,522,0,609,4,2
3286,522,0,609,4,2
3287,522,0,609,4,2
3288,522,0,609,4,2
3289,522,0,609,4,2
3290,523,1,610,4,2
3291,523,0,610,4,2
3292,523,0,610,4,2
3293,523,0,610,4,2
3294,523,0,610,4,2
3295,523,0,610,4,2
3296,523,0,610,4,2
3297,523,0,610,4,2
3298,524,1,612,4,2
3299,524,0,612,4,2
3300,524,0,612,4,2
